# GENERATED by hc-conformance --write-rule-interaction-pairs. One line per pipeline-permitted
# ordered pair of rule-bearing units within a Stratum (or between two adjacent Strata) --
# OrderingGenerator.EnumerateStratumPairs's denominator for rule-interaction coverage, classified
# by CheckStratumPairDisjointDomains. Self-pairs are included (see the method doc for why); an
# AffixTemplate is one unit, never exploded into its Slot rules -- those are already pinned by
# OrderingGenerator's adjacent-pair AffixTemplateSlots list. pair_kind is same-stage, cross-stage,
# or cross-stratum. domain_relation is only ever Disjoint/Overlaps for a PhonologicalRule pair;
# every other unit-kind combination is Undetermined by construction.
fixture	stratum_a	stratum_b	pair_kind	unit_a_kind	unit_a	unit_b_kind	unit_b	domain_relation
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prBacknessHarmony	PhonologicalRule	prGradation	Disjoint
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prBacknessHarmony	PhonologicalRule	prVowelMerge	Disjoint
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prBacknessHarmony	PhonologicalRule	prVowelMultiMerge	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prEpenthesis	PhonologicalRule	prAlphaHighHarmony	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prEpenthesis	PhonologicalRule	prEpenthesis	Disjoint
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prGradation	PhonologicalRule	prAlphaHighHarmony	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prGradation	PhonologicalRule	prEpenthesis	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prGradation	PhonologicalRule	prGradation	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMerge	PhonologicalRule	prAlphaHighHarmony	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMerge	PhonologicalRule	prEpenthesis	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMerge	PhonologicalRule	prGradation	Disjoint
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMerge	PhonologicalRule	prVowelMerge	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMerge	PhonologicalRule	prVowelMultiMerge	Disjoint
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMultiMerge	PhonologicalRule	prAlphaHighHarmony	Overlaps
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMultiMerge	PhonologicalRule	prEpenthesis	Disjoint
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMultiMerge	PhonologicalRule	prGradation	Disjoint
languages/suffixing-vowel-harmony	Main	Main	SameStage	PhonologicalRule	prVowelMultiMerge	PhonologicalRule	prVowelMultiMerge	Overlaps
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrAlphaSuf	PhonologicalRule	prAlphaHighHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrAlphaSuf	PhonologicalRule	prBacknessHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrAlphaSuf	PhonologicalRule	prEpenthesis	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrAlphaSuf	PhonologicalRule	prGradation	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrAlphaSuf	PhonologicalRule	prVowelMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrAlphaSuf	PhonologicalRule	prVowelMultiMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPast	PhonologicalRule	prAlphaHighHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPast	PhonologicalRule	prBacknessHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPast	PhonologicalRule	prEpenthesis	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPast	PhonologicalRule	prGradation	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPast	PhonologicalRule	prVowelMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPast	PhonologicalRule	prVowelMultiMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPlural	PhonologicalRule	prAlphaHighHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPlural	PhonologicalRule	prBacknessHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPlural	PhonologicalRule	prEpenthesis	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPlural	PhonologicalRule	prGradation	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPlural	PhonologicalRule	prVowelMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPlural	PhonologicalRule	prVowelMultiMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPres	PhonologicalRule	prAlphaHighHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPres	PhonologicalRule	prBacknessHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPres	PhonologicalRule	prEpenthesis	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPres	PhonologicalRule	prGradation	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPres	PhonologicalRule	prVowelMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	mrPres	PhonologicalRule	prVowelMultiMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleCollective	PhonologicalRule	prAlphaHighHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleCollective	PhonologicalRule	prBacknessHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleCollective	PhonologicalRule	prEpenthesis	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleCollective	PhonologicalRule	prGradation	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleCollective	PhonologicalRule	prVowelMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleCollective	PhonologicalRule	prVowelMultiMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleInfixDemo	PhonologicalRule	prAlphaHighHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleInfixDemo	PhonologicalRule	prBacknessHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleInfixDemo	PhonologicalRule	prEpenthesis	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleInfixDemo	PhonologicalRule	prGradation	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleInfixDemo	PhonologicalRule	prVowelMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	MorphologicalRule	ruleInfixDemo	PhonologicalRule	prVowelMultiMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	AffixTemplate	verbTemplate	PhonologicalRule	prAlphaHighHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	AffixTemplate	verbTemplate	PhonologicalRule	prBacknessHarmony	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	AffixTemplate	verbTemplate	PhonologicalRule	prEpenthesis	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	AffixTemplate	verbTemplate	PhonologicalRule	prGradation	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	AffixTemplate	verbTemplate	PhonologicalRule	prVowelMerge	Undetermined
languages/suffixing-vowel-harmony	Main	Main	CrossStage	AffixTemplate	verbTemplate	PhonologicalRule	prVowelMultiMerge	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspImpf	MorphologicalRule	mrAspImpf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspImpf	MorphologicalRule	mrAspJuss	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspImpf	MorphologicalRule	mrAspPerf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspImpf	MorphologicalRule	mrFormII	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspImpf	MorphologicalRule	mrPassive	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspImpf	MorphologicalRule	mrPerf1sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspImpf	MorphologicalRule	mrPerf3sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspJuss	MorphologicalRule	mrAspImpf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspJuss	MorphologicalRule	mrAspJuss	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspJuss	MorphologicalRule	mrAspPerf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspJuss	MorphologicalRule	mrFormII	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspJuss	MorphologicalRule	mrPassive	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspJuss	MorphologicalRule	mrPerf1sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspJuss	MorphologicalRule	mrPerf3sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspPerf	MorphologicalRule	mrAspImpf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspPerf	MorphologicalRule	mrAspJuss	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspPerf	MorphologicalRule	mrAspPerf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspPerf	MorphologicalRule	mrFormII	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspPerf	MorphologicalRule	mrPassive	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspPerf	MorphologicalRule	mrPerf1sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrAspPerf	MorphologicalRule	mrPerf3sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrFormII	MorphologicalRule	mrAspImpf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrFormII	MorphologicalRule	mrAspJuss	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrFormII	MorphologicalRule	mrAspPerf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrFormII	MorphologicalRule	mrFormII	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrFormII	MorphologicalRule	mrPassive	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrFormII	MorphologicalRule	mrPerf1sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrFormII	MorphologicalRule	mrPerf3sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPassive	MorphologicalRule	mrAspImpf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPassive	MorphologicalRule	mrAspJuss	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPassive	MorphologicalRule	mrAspPerf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPassive	MorphologicalRule	mrFormII	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPassive	MorphologicalRule	mrPassive	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPassive	MorphologicalRule	mrPerf1sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPassive	MorphologicalRule	mrPerf3sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf1sg	MorphologicalRule	mrAspImpf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf1sg	MorphologicalRule	mrAspJuss	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf1sg	MorphologicalRule	mrAspPerf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf1sg	MorphologicalRule	mrFormII	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf1sg	MorphologicalRule	mrPassive	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf1sg	MorphologicalRule	mrPerf1sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf1sg	MorphologicalRule	mrPerf3sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf3sg	MorphologicalRule	mrAspImpf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf3sg	MorphologicalRule	mrAspJuss	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf3sg	MorphologicalRule	mrAspPerf	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf3sg	MorphologicalRule	mrFormII	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf3sg	MorphologicalRule	mrPassive	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf3sg	MorphologicalRule	mrPerf1sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	MorphologicalRule	mrPerf3sg	MorphologicalRule	mrPerf3sg	Undetermined
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prEpenthesis	PhonologicalRule	prEpenthesis	Disjoint
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prEpenthesis	PhonologicalRule	prGeminate	Disjoint
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prEpenthesis	PhonologicalRule	prIterFeedingControl	Overlaps
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prEpenthesis	PhonologicalRule	prProthesis	Disjoint
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prEpenthesis	PhonologicalRule	prSimulFeeding	Overlaps
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prGeminate	PhonologicalRule	prGeminate	Overlaps
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prIterFeedingControl	PhonologicalRule	prGeminate	Disjoint
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prIterFeedingControl	PhonologicalRule	prIterFeedingControl	Overlaps
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prProthesis	PhonologicalRule	prGeminate	Disjoint
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prProthesis	PhonologicalRule	prIterFeedingControl	Overlaps
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prProthesis	PhonologicalRule	prProthesis	Disjoint
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prProthesis	PhonologicalRule	prSimulFeeding	Overlaps
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prSimulFeeding	PhonologicalRule	prGeminate	Disjoint
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prSimulFeeding	PhonologicalRule	prIterFeedingControl	Overlaps
languages/templatic-root-modification	Main	Main	SameStage	PhonologicalRule	prSimulFeeding	PhonologicalRule	prSimulFeeding	Overlaps
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspImpf	PhonologicalRule	prEpenthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspImpf	PhonologicalRule	prGeminate	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspImpf	PhonologicalRule	prIterFeedingControl	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspImpf	PhonologicalRule	prProthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspImpf	PhonologicalRule	prSimulFeeding	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspJuss	PhonologicalRule	prEpenthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspJuss	PhonologicalRule	prGeminate	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspJuss	PhonologicalRule	prIterFeedingControl	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspJuss	PhonologicalRule	prProthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspJuss	PhonologicalRule	prSimulFeeding	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspPerf	PhonologicalRule	prEpenthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspPerf	PhonologicalRule	prGeminate	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspPerf	PhonologicalRule	prIterFeedingControl	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspPerf	PhonologicalRule	prProthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrAspPerf	PhonologicalRule	prSimulFeeding	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrFormII	PhonologicalRule	prEpenthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrFormII	PhonologicalRule	prGeminate	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrFormII	PhonologicalRule	prIterFeedingControl	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrFormII	PhonologicalRule	prProthesis	Undetermined
languages/templatic-root-modification	Main	Main	CrossStage	MorphologicalRule	mrFormII	PhonologicalRule	prSimulFeeding	Undetermined
